id,title,ingredients,instructions,cuisine,rating,image_path,num_ingredients,prep_time,cook_time,cuisine_encoded,is_japanese,is_italian
ja_003798,Authentic miso-glazed with sesame seeds,"sesame seeds, panko breadcrumbs, green onions","Heat oil in a pot. Add sesame seeds, panko breadcrumbs, green onions and cook for 10 minutes. Season with salt and pepper to taste. Add and simmer for 14 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,2.8,ja_003798.jpg,3,66,48,1,1,0
it_002946,Classic pizza with anchovies,"chianti, mascarpone, pasta, nduja, anchovies","Heat olive oil in a skillet. Add chianti, mascarpone, pasta and cook for 7 minutes. Season with salt and pepper to taste. Add nduja, anchovies and simmer for 10 minutes. Serve al dente. Garnish with lemon.",italian,3.8,it_002946.jpg,5,76,73,0,0,1
ja_003283,Classic teriyaki with soy sauce,"sesame oil, tempura batter, edamame, soy sauce","Heat oil in a pot. Add sesame oil, tempura batter, edamame and cook for 10 minutes. Season with salt and pepper to taste. Add soy sauce and simmer for 10 minutes. Serve with wasabi. Garnish with parmesan.",japanese,4.1,ja_003283.jpg,4,52,119,1,1,0
ja_004698,Traditional steamed with dashi,"avocado, sesame seeds, teriyaki sauce, salmon, edamame, seaweed, tuna, dashi","Heat oil in a pan. Add avocado, sesame seeds, teriyaki sauce and cook for 7 minutes. Season with salt and pepper to taste. Add salmon, edamame and simmer for 14 minutes. Serve with wasabi. Garnish with parmesan.",japanese,3.1,ja_004698.jpg,8,55,21,1,1,0
ja_001772,Authentic sashimi with panko breadcrumbs,"panko breadcrumbs, tuna, azuki beans, kombu, wasabi, lotus root","Heat oil in a skillet. Add panko breadcrumbs, tuna, azuki beans and cook for 4 minutes. Season with salt and pepper to taste. Add kombu, wasabi and simmer for 7 minutes. Serve tempura style. Garnish with parmesan.",japanese,3.2,ja_001772.jpg,6,116,88,1,1,0
ja_000479,Modern sashimi with rice vinegar,"seaweed, rice vinegar, kombu, mentaiko, cucumber","Heat olive oil in a pan. Add seaweed, rice vinegar, kombu and cook for 9 minutes. Season with salt and pepper to taste. Add mentaiko, cucumber and simmer for 11 minutes. Serve with wasabi. Garnish with sesame seeds.",japanese,4.9,ja_000479.jpg,5,81,102,1,1,0
it_004840,Authentic carbonara with parmesan,"bresaola, pine nuts, parmesan, porcini mushrooms","Heat butter in a pot. Add bresaola, pine nuts, parmesan and cook for 3 minutes. Season with salt and pepper to taste. Add porcini mushrooms and simmer for 10 minutes. Serve in tomato sauce. Garnish with lemon.",italian,2.9,it_004840.jpg,4,59,83,0,0,1
it_004708,Classic osso buco with tomatoes,"arugula, san marzano tomatoes, chianti, porcini mushrooms, pecorino romano, basil, tomatoes, oregano","Heat oil in a pan. Add arugula, san marzano tomatoes, chianti and cook for 10 minutes. Season with salt and pepper to taste. Add porcini mushrooms, pecorino romano and simmer for 15 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,2.8,it_004708.jpg,8,90,132,0,0,1
it_004277,Classic osso buco with san marzano tomatoes,"garlic, san marzano tomatoes, focaccia, prosciutto","Heat olive oil in a pot. Add garlic, san marzano tomatoes, focaccia and cook for 10 minutes. Season with salt and pepper to taste. Add prosciutto and simmer for 11 minutes. Serve rustic style. Garnish with fresh herbs.",italian,3.5,it_004277.jpg,4,42,64,0,0,1
ja_000352,Modern tempura with panko breadcrumbs,"miso paste, karashi, lotus root, tofu, sesame oil, panko breadcrumbs, wakame","Heat oil in a pan. Add miso paste, karashi, lotus root and cook for 4 minutes. Season with salt and pepper to taste. Add tofu, sesame oil and simmer for 13 minutes. Serve served with rice. Garnish with lemon.",japanese,4.3,ja_000352.jpg,7,73,109,1,1,0
ja_004597,Authentic tempura with ramen noodles,"ramen noodles, wakame, bamboo shoots, mirin, pickled ginger, nori, edamame, rice","Heat olive oil in a skillet. Add ramen noodles, wakame, bamboo shoots and cook for 10 minutes. Season with salt and pepper to taste. Add mirin, pickled ginger and simmer for 10 minutes. Serve served with rice. Garnish with lemon.",japanese,4.5,ja_004597.jpg,8,73,139,1,1,0
ja_001147,Traditional sashimi with matcha,"matcha, pickled ginger, yuzu, salmon, panko breadcrumbs","Heat oil in a pot. Add matcha, pickled ginger, yuzu and cook for 9 minutes. Season with salt and pepper to taste. Add salmon, panko breadcrumbs and simmer for 11 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,2.7,ja_001147.jpg,5,97,110,1,1,0
it_002238,Traditional carbonara with tomatoes,"olive oil, tomatoes, arugula, sun-dried tomatoes","Heat butter in a pot. Add olive oil, tomatoes, arugula and cook for 10 minutes. Season with salt and pepper to taste. Add sun-dried tomatoes and simmer for 5 minutes. Serve with olive oil. Garnish with fresh herbs.",italian,4.9,it_002238.jpg,4,120,161,0,0,1
ja_002182,Authentic tempura with rice,"rice, tuna, katsuobushi, sesame oil","Heat oil in a pot. Add rice, tuna, katsuobushi and cook for 4 minutes. Season with salt and pepper to taste. Add sesame oil and simmer for 7 minutes. Serve with wasabi. Garnish with sesame seeds.",japanese,2.8,ja_002182.jpg,4,26,155,1,1,0
it_001481,Homemade pasta with porcini mushrooms,"black pepper, parsley, white wine, bresaola, porcini mushrooms, salami, prosciutto, mortadella","Heat butter in a pot. Add black pepper, parsley, white wine and cook for 8 minutes. Season with salt and pepper to taste. Add bresaola, porcini mushrooms and simmer for 10 minutes. Serve in tomato sauce. Garnish with fresh herbs.",italian,3.6,it_001481.jpg,8,77,168,0,0,1
ja_001283,Traditional tempura with tempura batter,"kombu, wakame, mentaiko, tempura batter","Heat oil in a skillet. Add kombu, wakame, mentaiko and cook for 10 minutes. Season with salt and pepper to taste. Add tempura batter and simmer for 11 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,4.2,ja_001283.jpg,4,56,105,1,1,0
ja_001902,Authentic tempura with wakame,"azuki beans, wakame, tofu","Heat butter in a pan. Add azuki beans, wakame, tofu and cook for 4 minutes. Season with salt and pepper to taste. Add and simmer for 6 minutes. Serve with wasabi. Garnish with lemon.",japanese,5.0,ja_001902.jpg,3,73,13,1,1,0
ja_001468,Homestyle sashimi with shoyu,"miso paste, shoyu, avocado, panko breadcrumbs","Heat oil in a pot. Add miso paste, shoyu, avocado and cook for 10 minutes. Season with salt and pepper to taste. Add panko breadcrumbs and simmer for 14 minutes. Serve in soy-based sauce. Garnish with lemon.",japanese,4.6,ja_001468.jpg,4,88,176,1,1,0
it_000526,Traditional pasta with prosciutto,"black pepper, porcini mushrooms, buffalo mozzarella, basil, tomatoes, prosciutto","Heat butter in a pan. Add black pepper, porcini mushrooms, buffalo mozzarella and cook for 10 minutes. Season with salt and pepper to taste. Add basil, tomatoes and simmer for 13 minutes. Serve in tomato sauce. Garnish with lemon.",italian,2.9,it_000526.jpg,6,22,119,0,0,1
it_001085,Rustic pasta with arugula,"pine nuts, arugula, pesto, pasta, basil, capers, bresaola","Heat oil in a skillet. Add pine nuts, arugula, pesto and cook for 3 minutes. Season with salt and pepper to taste. Add pasta, basil and simmer for 8 minutes. Serve al dente. Garnish with fresh herbs.",italian,2.9,it_001085.jpg,7,55,41,0,0,1
ja_004122,Traditional grilled with sesame seeds,"salmon, tofu, shichimi togarashi, katsuobushi, udon noodles, sesame seeds","Heat olive oil in a pan. Add salmon, tofu, shichimi togarashi and cook for 8 minutes. Season with salt and pepper to taste. Add katsuobushi, udon noodles and simmer for 14 minutes. Serve with wasabi. Garnish with lemon.",japanese,3.3,ja_004122.jpg,6,40,73,1,1,0
ja_002288,Classic tempura with rice vinegar,"ramen noodles, panko breadcrumbs, bamboo shoots, daikon radish, mentaiko, rice vinegar, shiitake mushrooms","Heat olive oil in a pot. Add ramen noodles, panko breadcrumbs, bamboo shoots and cook for 9 minutes. Season with salt and pepper to taste. Add daikon radish, mentaiko and simmer for 6 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,3.2,ja_002288.jpg,7,67,165,1,1,0
ja_004266,Traditional miso-glazed with ginger,"cucumber, matcha, sake, shoyu, ginger, tofu, mentaiko","Heat olive oil in a pot. Add cucumber, matcha, sake and cook for 10 minutes. Season with salt and pepper to taste. Add shoyu, ginger and simmer for 9 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,4.5,ja_004266.jpg,7,47,67,1,1,0
ja_002209,Modern teriyaki with ramen noodles,"mochi, ramen noodles, mirin, green onions, mentaiko, wasabi, shoyu","Heat olive oil in a skillet. Add mochi, ramen noodles, mirin and cook for 6 minutes. Season with salt and pepper to taste. Add green onions, mentaiko and simmer for 15 minutes. Serve served with rice. Garnish with sesame seeds.",japanese,3.9,ja_002209.jpg,7,69,142,1,1,0
it_002300,Authentic osso buco with pine nuts,"pancetta, nduja, mortadella, oregano, anchovies, pine nuts","Heat oil in a skillet. Add pancetta, nduja, mortadella and cook for 3 minutes. Season with salt and pepper to taste. Add oregano, anchovies and simmer for 8 minutes. Serve with olive oil. Garnish with parmesan.",italian,2.7,it_002300.jpg,6,43,18,0,0,1
it_000011,Authentic pizza with anchovies,"lemon, pesto, anchovies","Heat olive oil in a skillet. Add lemon, pesto, anchovies and cook for 7 minutes. Season with salt and pepper to taste. Add and simmer for 8 minutes. Serve with olive oil. Garnish with lemon.",italian,4.8,it_000011.jpg,3,95,115,0,0,1
it_003711,Homemade osso buco with ciabatta,"ciabatta, marinara sauce, arborio rice","Heat olive oil in a pot. Add ciabatta, marinara sauce, arborio rice and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 8 minutes. Serve rustic style. Garnish with sesame seeds.",italian,3.8,it_003711.jpg,3,24,120,0,0,1
ja_000716,Homestyle sashimi with bonito flakes,"bonito flakes, tempura batter, ramen noodles, pickled ginger, kombu, mirin, tofu","Heat butter in a skillet. Add bonito flakes, tempura batter, ramen noodles and cook for 8 minutes. Season with salt and pepper to taste. Add pickled ginger, kombu and simmer for 6 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,2.9,ja_000716.jpg,7,51,80,1,1,0
ja_001850,Traditional miso-glazed with miso paste,"sesame seeds, seaweed, cucumber, miso paste","Heat oil in a pan. Add sesame seeds, seaweed, cucumber and cook for 4 minutes. Season with salt and pepper to taste. Add miso paste and simmer for 15 minutes. Serve tempura style. Garnish with parmesan.",japanese,4.7,ja_001850.jpg,4,106,120,1,1,0
it_002851,Classic pasta with tomatoes,"pesto, truffle oil, tomatoes, porcini mushrooms, ciabatta","Heat oil in a pan. Add pesto, truffle oil, tomatoes and cook for 6 minutes. Season with salt and pepper to taste. Add porcini mushrooms, ciabatta and simmer for 9 minutes. Serve with parmesan. Garnish with sesame seeds.",italian,4.7,it_002851.jpg,5,19,65,0,0,1
ja_000303,Classic miso-glazed with shichimi togarashi,"tempura batter, ginger, kombu, shichimi togarashi","Heat butter in a skillet. Add tempura batter, ginger, kombu and cook for 6 minutes. Season with salt and pepper to taste. Add shichimi togarashi and simmer for 10 minutes. Serve with dashi broth. Garnish with lemon.",japanese,2.6,ja_000303.jpg,4,83,15,1,1,0
ja_003406,Classic sashimi with sesame oil,"pickled ginger, mentaiko, salmon, rice vinegar, sake, sesame oil, shoyu","Heat butter in a pot. Add pickled ginger, mentaiko, salmon and cook for 3 minutes. Season with salt and pepper to taste. Add rice vinegar, sake and simmer for 13 minutes. Serve tempura style. Garnish with parmesan.",japanese,4.5,ja_003406.jpg,7,20,118,1,1,0
it_000487,Homemade marinara with tomatoes,"mortadella, tomatoes, garlic, pasta, salami, black pepper, anchovies","Heat butter in a pan. Add mortadella, tomatoes, garlic and cook for 5 minutes. Season with salt and pepper to taste. Add pasta, salami and simmer for 7 minutes. Serve with olive oil. Garnish with sesame seeds.",italian,4.6,it_000487.jpg,7,15,49,0,0,1
ja_003416,Traditional grilled with ramen noodles,"daikon radish, soy sauce, ramen noodles, karashi","Heat olive oil in a skillet. Add daikon radish, soy sauce, ramen noodles and cook for 9 minutes. Season with salt and pepper to taste. Add karashi and simmer for 7 minutes. Serve served with rice. Garnish with sesame seeds.",japanese,4.6,ja_003416.jpg,4,57,163,1,1,0
ja_001835,Homestyle sashimi with teriyaki sauce,"nori, azuki beans, tempura batter, soy sauce, shoyu, salmon, seaweed, teriyaki sauce","Heat oil in a pan. Add nori, azuki beans, tempura batter and cook for 7 minutes. Season with salt and pepper to taste. Add soy sauce, shoyu and simmer for 7 minutes. Serve with wasabi. Garnish with sesame seeds.",japanese,4.2,ja_001835.jpg,8,103,45,1,1,0
it_000978,Homemade osso buco with arugula,"chianti, pesto, bresaola, arugula","Heat olive oil in a skillet. Add chianti, pesto, bresaola and cook for 3 minutes. Season with salt and pepper to taste. Add arugula and simmer for 7 minutes. Serve al dente. Garnish with sesame seeds.",italian,4.4,it_000978.jpg,4,59,156,0,0,1
it_001533,Classic carbonara with san marzano tomatoes,"ricotta, arborio rice, parmesan, mortadella, parsley, pancetta, tomatoes, san marzano tomatoes","Heat butter in a pot. Add ricotta, arborio rice, parmesan and cook for 4 minutes. Season with salt and pepper to taste. Add mortadella, parsley and simmer for 5 minutes. Serve al dente. Garnish with parmesan.",italian,2.7,it_001533.jpg,8,104,130,0,0,1
it_003348,Rustic risotto with arborio rice,"white wine, balsamic vinegar, arborio rice, truffle oil, lemon, parsley, gorgonzola, ricotta","Heat butter in a skillet. Add white wine, balsamic vinegar, arborio rice and cook for 4 minutes. Season with salt and pepper to taste. Add truffle oil, lemon and simmer for 14 minutes. Serve al dente. Garnish with fresh herbs.",italian,3.4,it_003348.jpg,8,84,144,0,0,1
ja_002906,Traditional sashimi with miso paste,"dashi, miso paste, avocado, katsuobushi, enoki mushrooms","Heat olive oil in a pan. Add dashi, miso paste, avocado and cook for 3 minutes. Season with salt and pepper to taste. Add katsuobushi, enoki mushrooms and simmer for 7 minutes. Serve with wasabi. Garnish with sesame seeds.",japanese,3.4,ja_002906.jpg,5,48,124,1,1,0
ja_001643,Classic grilled with mentaiko,"enoki mushrooms, dashi, seaweed, cucumber, bonito flakes, mentaiko, bamboo shoots","Heat olive oil in a pot. Add enoki mushrooms, dashi, seaweed and cook for 9 minutes. Season with salt and pepper to taste. Add cucumber, bonito flakes and simmer for 15 minutes. Serve served with rice. Garnish with sesame seeds.",japanese,4.8,ja_001643.jpg,7,37,161,1,1,0
it_000900,Homemade pizza with olive oil,"buffalo mozzarella, sun-dried tomatoes, salami, arugula, olive oil, oregano","Heat oil in a pot. Add buffalo mozzarella, sun-dried tomatoes, salami and cook for 5 minutes. Season with salt and pepper to taste. Add arugula, olive oil and simmer for 14 minutes. Serve rustic style. Garnish with fresh herbs.",italian,2.6,it_000900.jpg,6,115,75,0,0,1
ja_001640,Classic sashimi with shichimi togarashi,"bamboo shoots, salmon, teriyaki sauce, azuki beans, udon noodles, shichimi togarashi","Heat olive oil in a skillet. Add bamboo shoots, salmon, teriyaki sauce and cook for 6 minutes. Season with salt and pepper to taste. Add azuki beans, udon noodles and simmer for 6 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,4.9,ja_001640.jpg,6,102,150,1,1,0
it_000277,Rustic pizza with nduja,"oregano, pancetta, nduja, parsley, cannellini beans, black pepper","Heat olive oil in a skillet. Add oregano, pancetta, nduja and cook for 4 minutes. Season with salt and pepper to taste. Add parsley, cannellini beans and simmer for 8 minutes. Serve al dente. Garnish with parmesan.",italian,4.1,it_000277.jpg,6,83,124,0,0,1
it_000215,Homemade carbonara with nduja,"nduja, parsley, tomatoes, arugula, lemon, ciabatta","Heat oil in a pan. Add nduja, parsley, tomatoes and cook for 7 minutes. Season with salt and pepper to taste. Add arugula, lemon and simmer for 9 minutes. Serve rustic style. Garnish with fresh herbs.",italian,4.1,it_000215.jpg,6,100,15,0,0,1
ja_003344,Authentic tempura with soy sauce,"panko breadcrumbs, avocado, ginger, shichimi togarashi, tuna, rice, soy sauce","Heat oil in a pan. Add panko breadcrumbs, avocado, ginger and cook for 9 minutes. Season with salt and pepper to taste. Add shichimi togarashi, tuna and simmer for 11 minutes. Serve with wasabi. Garnish with parmesan.",japanese,3.2,ja_003344.jpg,7,115,90,1,1,0
